Unnamed: 0,城市,职位类型,学历要求 ,岗位名称,地址,薪资,年薪,学历
434,贵阳,企业党建,大专,党务专员,5f58d3f09d9497621XV-2t64ElBZ,5-7K,72000,"['1年以内', '大专']"
435,贵阳,企业党建,大专,贵阳市企业发展服务机构协会副秘书长,8f00b0c0f0d00f261HN53NS4E1FX,4-8K,72000,"['3-5年', '大专']"
436,贵阳,企业党建,本科,党务干事,c98df32e25d2a6041nx_3dq6EFJS,6-8K,84000,"['3-5年', '本科']"
437,贵阳,企业党建,大专,党建专员,bd66f5d4cc1cda3a1Xx93966FlZW,4-6K,60000,"['1-3年', '大专']"
438,贵阳,企业党建,大专,医院党支部党建工作专员/办公室助理,204325e47ef27a6a1HJ_3dq9F1FS,3-4K,42000,"['1-3年', '大专']"
439,贵阳,企业党建,本科,党建专员,2a18249007c0772f1XJy3ti4FFJS,4-7K,66000,"['在校/应届', '本科']"
440,贵阳,企业党建,大专,党建行政岗,60532c54e72263bd1X173N67FFVQ,4-5K,54000,"['1-3年', '大专']"
441,贵阳,企业党建,大专,企业党建/后勤,c56b1b72e81e01591HV829q_EVpQ,5-8K,78000,"['3-5年', '大专']"
442,贵阳,档案管理,本科,造价员熟手、后勒及档案管理、资料员、,323d928af34933601nR92tu6FVtT,2-5K,42000,"['经验不限', '本科']"
443,贵阳,档案管理,大专,档案整理员,e97866abb79620891HBz3tq8FVdX,3-5K,48000,"['经验不限', '大专']"
444,贵阳,档案管理,本科,政务档案整理项目经理,c884bb711869d0351HN-3dm6F1dY,5-8K,78000,"['3-5年', '本科']"
445,贵阳,档案管理,中专/中技,行政文员 五险  住宿   上六休一,69ffc1b6da7406751HN42N24FVdW,3-4K,42000,"['经验不限', '中专/中技']"
446,贵阳,档案管理,学历不限,档案数字化专员,e0b82354c32ab7cf1HF_2di-EVJV,3-5K,48000,"['经验不限', '学历不限']"
447,贵阳,档案管理,中专/中技,档案整编员,3f504806265834691HB639m5E1NU,3-4K,42000,"['经验不限', '中专/中技']"
448,贵阳,档案管理,本科,档案管理实习生,1272b3fa12a6ba721Hd82t67F1NX,2-3K,30000,"['在校/应届', '本科']"
449,贵阳,档案管理,大专,档案整理员,833b14055ae093d41Hd72Ny-ElpW,4-8K,72000,"['1年以内', '大专']"
450,贵阳,档案管理,学历不限,档案数字化项目经理,141dd40f3cb80a681HJ42Nm0E1pX,10-11K,126000,"['1-3年', '学历不限']"
451,贵阳,档案管理,中专/中技,行政文员  五险 住宿 接受无经验 有人带,62b1f4c03d2a5c3d1HJ70tu-EFFQ,3-4K,42000,"['经验不限', '中专/中技']"
452,贵阳,档案管理,大专,档案数字化专员,1979de2969a8a0091XR82dW_EFBT,4-5K,54000,"['1-3年', '大专']"
453,贵阳,档案管理,大专,档案管理员,02a75c8729f102d81XR82tS9GVZQ,4-5K,54000,"['1年以内', '大专']"
454,贵阳,档案管理,大专,档案录入,1d583dea004f3d731HV_3tu4FFdR,4-6K,60000,"['经验不限', '大专']"
455,贵阳,档案管理,大专,档案管理员,4996f3403b81b7231XR52t-5FlZU,3-5K,48000,"['1-3年', '大专']"
456,贵阳,档案管理,本科,档案数字化项目主管,3dcc73f77587f1431XZ-2d25FFpY,4-9K,78000,"['1-3年', '本科']"
457,贵阳,档案管理,高中,档案管理专员,a102676549c0d8e51HN939m8F1ZW,3-4K,42000,"['经验不限', '高中']"
458,贵阳,档案管理,大专,档案数字化项目组长,471a3d668d5492e91HN_096_EFVZ,4-7K,66000,"['1-3年', '大专']"
459,贵阳,档案管理,大专,贵阳档案整理文员,b090814eb2fe9f981Hd93t26FlBY,2-4K,36000,"['经验不限', '大专']"
460,贵阳,档案管理,中专/中技,档案实习生,56f3d2d84eb9dbdf1X1y3tu7E1pY,130-180元/天,38750,"['6天/周', '3个月', '中专/中技']"
461,贵阳,档案管理,中专/中技,后勤  文员  无责 五险 住宿,f8b90729b21d60801HN43ty8FVBZ,3-4K,42000,"['经验不限', '中专/中技']"
462,贵阳,档案管理,本科,造价员熟手、档案管理熟手,c7d249174a4297961nV92Nu9E1dU,4-5K,54000,"['3-5年', '本科']"
463,贵阳,档案管理,初中及以下,行政文员  住宿 五险 接受无经验,4bc29f9963a83e781HF92dq5FFtY,3-4K,42000,"['经验不限', '初中及以下']"
464,贵阳,档案管理,大专,档案整理,708f8a15fe78ed0a1nd739q4FVBW,3-5K,48000,"['1-3年', '大专']"
465,贵阳,档案管理,中专/中技,行政文员 住宿 五险,2b2261a33d792c951HJ529W9ElFZ,3-4K,42000,"['经验不限', '中专/中技']"
0,成都,人力资源专员/助理,中专/中技,人事专员,bda010f6781e3f7e1nFy3tW9EVRX,3-6K,54000,"['经验不限', '中专/中技']"
1,成都,人力资源专员/助理,学历不限,人事2名-无需经验,ab3b8e750552142e1HJ-2N21E1VR,5-7K,72000,"['经验不限', '学历不限']"
2,成都,人力资源专员/助理,本科,成都分行-人力资源实习生,91ef2a45ceb7dc841X1_2924F1NZ,1-2K,18000,"['经验不限', '本科']"
3,成都,人力资源专员/助理,学历不限,人事,2da7a71d22c29b821HJz0tW-FVBZ,4-5K,54000,"['经验不限', '学历不限']"
4,成都,人力资源专员/助理,大专,人事专员,415902748c69f70e1HN92d61GFBS,5-8K,78000,"['1年以内', '大专']"
5,成都,人力资源专员/助理,大专,人事专员,4f0dfe7e2c845a771HJz2Ny_GVNU,4-6K,60000,"['1-3年', '大专']"
6,成都,人力资源专员/助理,学历不限,人事专员,4eb85503b5d34e9a1Xx53N2-EFBU,3-5K,48000,"['经验不限', '学历不限']"
7,成都,人力资源专员/助理,本科,人力资源实习生-提供转正机会,8dc3238610fc50691HN63ty1FFJQ,3-4K,42000,"['在校/应届', '本科']"
8,成都,人力资源专员/助理,学历不限,人事专员+包吃住,41d8caa0485374ed1HN82du0F1BU,3-6K,54000,"['经验不限', '学历不限']"
9,成都,人力资源专员/助理,学历不限,人事专员,d76481a5c0abba021nZy3tS0EVpT,4-7K,66000,"['1-3年', '学历不限']"
10,成都,人力资源专员/助理,大专,人事助理,958a9286638745be1HB92N65FVpU,4-5K,54000,"['经验不限', '大专']"
11,成都,人力资源专员/助理,大专,无责底薪3000起+人事助理,f3f01eeab82d78ba1HN93tW4ElZS,4-8K,72000,"['经验不限', '大专']"
12,成都,人力资源专员/助理,大专,华润万象生活人力资源实习生,e724123a6df3090e1HR_2tm0EltU,2-3K,30000,"['经验不限', '大专']"
13,成都,人力资源专员/助理,大专,行政人事,f5d4ef62d7a064881HR62dy-E1VR,3-5K,48000,"['1年以内', '大专']"
14,成都,人力资源专员/助理,高中,4-6K 人事兼客服综合行政岗,31b445514fc2d4511Hdz3di6E1tT,4-7K,66000,"['1-3年', '高中']"
15,成都,人力资源专员/助理,大专,急招人事专员可小白,f6e1909f44c326361HN-29q0FVNY,3-5K,48000,"['经验不限', '大专']"
16,成都,人力资源专员/助理,高中,早九晚五，周末双休，经理助理,bd1f8bd3a4bc9bc51HN73Ni_F1FQ,5-8K,78000,"['经验不限', '高中']"
17,成都,人力资源专员/助理,本科,HR实习生（BP方向，优秀可转正）,cdb74deff47ad4091XN63Ny0F1JS,120-160元/天,35000,"['5天/周', '3个月', '本科']"
18,成都,人力资源专员/助理,本科,人力资源专员/助理,aa95ad5e588cea2f1HZz2t-5EVBU,4-7K,66000,"['3-5年', '本科']"
19,成都,人力资源专员/助理,高中,人事专员  销售精英  双休,6cd65ea9da6c8bea1HJz39q7GFBT,4-8K,72000,"['经验不限', '高中']"
20,成都,人力资源专员/助理,学历不限,人事HR,6e0fcb5264d727f21HF_2N2-EVdT,5-8K,78000,"['1年以内', '学历不限']"
21,成都,人力资源专员/助理,学历不限,hr招聘,343ca60ccf49edcf1HJ73929EldY,3-8K,66000,"['经验不限', '学历不限']"
22,成都,人力资源专员/助理,学历不限,运营专员+中午班+高绩效,60eae92afbb0574c1HJ73tm5E1VR,6-8K,84000,"['经验不限', '学历不限']"
23,成都,人力资源专员/助理,学历不限,早九晚六人事专员,abbf81a3fe8610b21HN82dq4FFNS,3-6K,54000,"['经验不限', '学历不限']"
24,成都,人力资源专员/助理,学历不限,人事专员,f1ba362f7ffcf89f1HF93d-0E1dQ,4-7K,66000,"['经验不限', '学历不限']"
25,成都,人力资源专员/助理,大专,人事专员,b0d7150118c8e63f1HJ829S_FFtV,4-5K,54000,"['1-3年', '大专']"
26,成都,人力资源专员/助理,本科,HR实习生,9f13d54516b63d491HJ939u_FVBW,100-150元/天,31250,"['3天/周', '6个月', '本科']"
27,成都,人力资源专员/助理,学历不限,人事hr,c788bd56af44135f1HN93tm9EFpY,5-9K,84000,"['经验不限', '学历不限']"
28,成都,人力资源专员/助理,学历不限,人事专员+压力小+氛围好,07a5f26cadc1df6c1HJ-09S_EVpX,4-8K,72000,"['经验不限', '学历不限']"
29,成都,人力资源专员/助理,学历不限,人事行政专员（纯文员）,a7958c0f2233647f1HN52Nm0E1dS,4-8K,72000,"['经验不限', '学历不限']"
30,成都,人力资源经理/主管,本科,人事经理（偏招聘）,adfae6bbd0b4191b1Hx62di-FlBV,8-11K,114000,"['3-5年', '本科']"
31,成都,人力资源经理/主管,本科,人事行政主管,8409165c66a17cc11HN_2tu4EFtS,8-12K,120000,"['5-10年', '本科']"
32,成都,人力资源经理/主管,本科,人力资源经理,2a0eec867914b0591HB52tu4FFNS,14-19K,198000,"['10年以上', '本科']"
33,成都,人力资源经理/主管,本科,人事主管,f73d41c444b311201HB939S6GVVV,9-14K·13薪,149500,"['3-5年', '本科']"
34,成都,人力资源经理/主管,本科,行政人事负责人,c49e6faae8c20f6c1HF_3tm7F1pQ,6-9K,90000,"['3-5年', '本科']"
35,成都,人力资源经理/主管,本科,行政人事主管/经理,658ebe55093831f21HV-0tu_F1FX,7-12K,114000,"['3-5年', '本科']"
36,成都,人力资源经理/主管,大专,人事/行政主管,c0f7cc8904925a7a1HF_29-9E1ZW,5-6K,66000,"['3-5年', '大专']"
37,成都,人力资源经理/主管,大专,人事主管,24a29c1f60b9a2d81nV53t-8FlVT,6-8K,84000,"['3-5年', '大专']"
38,成都,人力资源经理/主管,本科,人力资源经理,1fa58953ec32158d1XFz0ti6E1dY,6-10K,96000,"['10年以上', '本科']"
39,成都,人力资源经理/主管,本科,人事主管,c4e04b6803700ef31XNz09S-GFZV,6-8K,84000,"['3-5年', '本科']"
40,成都,人力资源经理/主管,本科,人事经理,5877bbd11e27d7131HB83Ni1FVNS,10-15K,150000,"['3-5年', '本科']"
41,成都,人力资源经理/主管,本科,行政人力资源主管,a3d2a6dea6ac4ead1XBz29q4FFtU,5-7K,72000,"['3-5年', '本科']"
42,成都,人力资源经理/主管,大专,人事经理,bddd7cc367e7af901Hd929m0FVBZ,10-15K,150000,"['5-10年', '大专']"
43,成都,人力资源经理/主管,本科,行政人力负责人,219b018c0f5336001HN839S0FldZ,7-9K,96000,"['3-5年', '本科']"
44,成都,人力资源经理/主管,大专,人力资源主管,955269b7f439c0731nJ72dS_GVRQ,5-7K,72000,"['3-5年', '大专']"
45,成都,人力资源经理/主管,大专,人事行政主管,0112b3595a0327f51nJy2Nu0FFRR,6-8K,84000,"['1-3年', '大专']"
46,成都,人力资源经理/主管,大专,人事行政主管（驻广汉）,6cfb9b8e9523dd3b1HJz2dq7E1dY,5-7K,72000,"['3-5年', '大专']"
47,成都,人力资源经理/主管,本科,人事主管,48b050acfb245d971HN629u4GVZS,6-10K,96000,"['3-5年', '本科']"
48,成都,人力资源经理/主管,本科,人事主管,11c094b82f3d31471HN_3N-8EVZT,7-10K,102000,"['3-5年', '本科']"
49,成都,人力资源经理/主管,大专,人事主管,1d936d61bd78806e1HJ63N-4F1BU,6-7K,78000,"['1-3年', '大专']"
50,成都,人力资源经理/主管,大专,行政人事主管,7e6f12450b34b2511XF-3dm_ElZZ,5-6K,66000,"['3-5年', '大专']"
51,成都,人力资源经理/主管,本科,部门副经理（人力资源方向）,6fe926aa3dc649b61HN-3dS0EVpR,10-15K·13薪,162500,"['5-10年', '本科']"
52,成都,人力资源经理/主管,大专,人事经理-部门主管,a4aa0a7366a2ba241HJ-2N-8F1tV,5-8K,78000,"['3-5年', '大专']"
53,成都,人力资源经理/主管,本科,人事行政主管,6e0408b084f508f51HR93tW6E1VV,8-10K,108000,"['5-10年', '本科']"
54,成都,人力资源经理/主管,大专,人事主管,e4b96a1cca8462f71HN82N2-ElpQ,6-8K,84000,"['1-3年', '大专']"
55,成都,人力资源经理/主管,大专,人事行政经理,5b7097ed632254a61XNy3dm-FFJZ,6-11K,102000,"['5-10年', '大专']"
56,成都,人力资源经理/主管,本科,人力资源经理,cfed97ef7f0624ce1HFy3NS0GVdV,10-15K,150000,"['5-10年', '本科']"
57,成都,人力资源经理/主管,大专,人事经理,904f203a8f8c6d5e1XNy2Nm0EFBZ,6-8K,84000,"['5-10年', '大专']"
58,成都,人力资源经理/主管,本科,人力资源部部长/副部长,285c9c64ea1fb5b71HF83dW_F1VZ,14-18K,192000,"['10年以上', '本科']"
59,成都,人力资源经理/主管,本科,人力资源经理（成都）,3ca0171eec460bc71Hx52967E1RT,12-24K·13薪,234000,"['5-10年', '本科']"
60,成都,人力资源总监,本科,人力资源总监,a83a6bb84a1c6bcd1XNz2dS1EFNX,20-40K,360000,"['5-10年', '本科']"
61,成都,人力资源总监,本科,内部事务总监,36b94268fbde43e01HV_09W9GFRS,13-25K·13薪,247000,"['3-5年', '本科']"
62,成都,人力资源总监,本科,人力资源总监,48fa7c45aeefc4a61HF629m0F1ZS,10-15K,150000,"['5-10年', '本科']"
63,成都,人力资源总监,本科,人力资源总监,0895cf5ee324d8ea1H1639-9FlVW,25-35K,360000,"['10年以上', '本科']"
64,成都,人力资源总监,本科,人力资源总监/经理,339b4388137f842b1X1_29W0GFtQ,12-18K·14薪,210000,"['5-10年', '本科']"
65,成都,人力资源总监,大专,人力资源总监hrd,be9b2aa5ab0719b01HF72tW4FFNS,10-15K,150000,"['3-5年', '大专']"
66,成都,人力资源总监,本科,人力资源经理,1722303910cb61761XF_2d2-GFFV,8-13K·13薪,136500,"['3-5年', '本科']"
67,成都,人力资源总监,本科,人力资源总监（可远程居家办公）,58738a52e7fef05a1Hd-2ti4E1RZ,40-60K,600000,"['5-10年', '本科']"
68,成都,人力资源总监,本科,人力资源总监,4c0c4bda13862efa1H163N--FVFV,30-45K·15薪,562500,"['10年以上', '本科']"
69,成都,人力资源总监,本科,人力资源总监/hrd,b5ab4a3b448937a71HN70tu8GVRY,15-25K,240000,"['5-10年', '本科']"
70,成都,人力资源总监,本科,综合管理中心总监,fbda4ff28e877c911HJ63d20EVJV,10-15K,150000,"['5-10年', '本科']"
71,成都,人力资源总监,本科,人事行政总监,2092e6d8c9e40b021HN-2t6-E1ZT,12-22K,204000,"['3-5年', '本科']"
72,成都,人力资源总监,本科,人力资源总监,d2cd0e05204023eb1HJ-2tq_FlZQ,35-40K,450000,"['10年以上', '本科']"
73,成都,人力资源总监,本科,人力资源总监,4c005b3e9d30ae8c1HB_0t-4FVVV,15-20K,210000,"['5-10年', '本科']"
74,成都,人力资源总监,本科,人力资源总监,9e320b43d43435b31HJ63tu6FVBQ,6-11K,102000,"['3-5年', '本科']"
75,成都,人力资源总监,本科,人力资源VP/CHO,241c6d776983ef101Xd73t--FlVX,16-20K,216000,"['5-10年', '本科']"
76,成都,人力资源总监,本科,制度建设总监,4dae80aee81aa00e1XN-39S0F1NV,20-25K,270000,"['5-10年', '本科']"
77,成都,人力资源总监,本科,人力行政总监,b9e27365abff05f01XNz39-7FlZS,10-15K,150000,"['5-10年', '本科']"
78,成都,人力资源总监,本科,人力资源高经/总监,2573eedd823b70461HF63dW7E1dR,15-20K,210000,"['5-10年', '本科']"
79,成都,人力资源总监,本科,人力资源总监,924c1563c6de48301HN429y_FVVU,30-40K·15薪,525000,"['10年以上', '本科']"
80,成都,人力资源总监,本科,人力资源总监/hrd,b5ae12fd57bb99421HN92dS_E1BR,40-60K,600000,"['10年以上', '本科']"
81,成都,人力资源总监,本科,人力资源总监,2aa3fc82a88a266d1HN83N28FVFZ,30-60K,540000,"['10年以上', '本科']"
82,成都,人力资源总监,大专,餐饮人力资源总监,724dd2370eade53b1HF72dy1EVVY,10-15K,150000,"['3-5年', '大专']"
83,成都,人力资源总监,大专,人力资源总监HRD,9ebd5bae586ce8a91H1639-8E1RU,15-25K,240000,"['10年以上', '大专']"
84,成都,人力资源总监,本科,人力资源总监,43322cd87796d5ac1HJ809q-FlpX,25-40K,390000,"['5-10年', '本科']"
85,成都,招聘,本科,招聘主管(J10329),2919bd464bd037fe1HN_3tW5FVVV,6-10K·13薪,104000,"['3-5年', '本科']"
86,成都,招聘,大专,前台行政人事专员,c2ec50a03cbe8b551HJy29u-FFBW,4-8K,72000,"['经验不限', '大专']"
87,成都,招聘,学历不限,人事专员+底薪4000+包住宿,cbc086b37a7c68291HB-29S-FFZW,4-6K,60000,"['经验不限', '学历不限']"
88,成都,招聘,学历不限,直招招聘专员4K～9K氛围好,e4b855ebeb75c7021HF-2Ni7FVRS,4-9K·13薪,84500,"['经验不限', '学历不限']"
89,成都,招聘,本科,招聘实习生-周末双休/不打卡,b49e3f1574a4eb351Hx92t-1GVNX,140-150元/天,36250,"['5天/周', '3个月', '本科']"
90,成都,招聘,本科,HRBP实习生-招聘方向,a3912edccc9a50091Xx42Ny9EVRT,100-110元/天,26250,"['5天/周', '3个月', '本科']"
91,成都,招聘,学历不限,纯HR不做行政+单双休6k,2d847f1b0c57ae7c1HJ72Ny4EVJU,3-6K,54000,"['1年以内', '学历不限']"
92,成都,招聘,本科,招聘专员 人事专员 入职双休 五险一金,89d45c70a04e78231X1939-7GVZX,6-10K,96000,"['经验不限', '本科']"
93,成都,招聘,本科,招聘专员,5f94833203b150eb1HF82N-_EltX,6-8K,84000,"['3-5年', '本科']"
94,成都,招聘,大专,邀约专员+接受小白+高提成+朝九晚六周末休,1db54e11227d04f41HB92Ny4FVRQ,3-8K,66000,"['经验不限', '大专']"
95,成都,招聘,高中,人事专员,6a0dd924713d159f1HZy0t28FFBS,3-7K,60000,"['3-5年', '高中']"
96,成都,招聘,大专,招聘专员,be44ccc887c756c01HN53d6-GFdT,4-6K,60000,"['经验不限', '大专']"
97,成都,招聘,学历不限,人事招聘专员/上手快,834788836c51dc4c1HJ63dS9FlJZ,5-7K,72000,"['经验不限', '学历不限']"
98,成都,招聘,学历不限,懒觉+双休 招聘专员,de3be1b89f6d8eca1Hd439y0GFdU,5-7K,72000,"['经验不限', '学历不限']"
99,成都,招聘,大专,招聘专员（早九晚六不加班）,0473351df9ee50f11Hd_0tm1FVNT,130-150元/天,35000,"['6天/周', '3个月', '大专']"
100,成都,招聘,学历不限,轻松自由的人事专员,81b3870f254606f11HN_09S0FVtZ,3-6K,54000,"['经验不限', '学历不限']"
101,成都,招聘,中专/中技,招聘专员,47319cb11053c85c1HJ_2di7ElBQ,3-6K,54000,"['经验不限', '中专/中技']"
102,成都,招聘,本科,人力资源实习生(招聘方向),708d0fec5e5c31d61HJ-3tu8GFtT,130-160元/天,36250,"['5天/周', '6个月', '本科']"
103,成都,招聘,大专,办公室纯招聘（早九晚六）,a8762ce6fb50cd921HJ62t66ElBX,3-8K,66000,"['经验不限', '大专']"
104,成都,招聘,学历不限,国资背景集团人事底薪4000包吃包住,34d41b1f49c3aeaa1HB83tS7E1BS,7-11K,108000,"['经验不限', '学历不限']"
105,成都,招聘,大专,招聘专员,ddea67b948226c4b1Hxy3NW7GVFW,5-7K,72000,"['1-3年', '大专']"
106,成都,招聘,大专,招聘专员,a726b39407e9b1451HN8292-EVJT,6-8K,84000,"['1年以内', '大专']"
107,成都,招聘,学历不限,人事招聘不打电话,4f0512a66539b9f31HN63dy0GFNW,5-7K,72000,"['经验不限', '学历不限']"
108,成都,招聘,大专,人事专员,4dc1a34846e6b5d61Hx62t65GVVT,5-9K,84000,"['经验不限', '大专']"
109,成都,招聘,本科,招聘主管/经理,c782b56617bf6d2b1Hd72d-6EVdU,12-20K,192000,"['3-5年', '本科']"
110,成都,招聘,学历不限,招聘专员,d9295a946f90274e1HN83NS7GFBX,3-6K,54000,"['3-5年', '学历不限']"
111,成都,招聘,学历不限,人事招聘专员,9f80d1f734f75e901HF82dm7FlpQ,5-8K,78000,"['经验不限', '学历不限']"
112,成都,招聘,本科,招新主管/专员,9137747fa3ed3d0c1HB93Nm5ElZQ,7-12K,114000,"['经验不限', '本科']"
113,成都,招聘,学历不限,朝九晚六 周末双休 人事招聘,942ada97f02265ca1HN_2ti8FlFV,7-8K,90000,"['1年以内', '学历不限']"
114,成都,招聘,学历不限,招聘专员底薪4000+工作轻松,5dd5a9b31dfc7b911HN42dW0FVRS,4-8K,72000,"['经验不限', '学历不限']"
115,成都,HRBP,本科,HRBP,c9ec8e83f4dade221HJ43d27FldQ,6-11K·13薪,110500,"['1-3年', '本科']"
116,成都,HRBP,大专,hrbp专员,04886cda0e58e26d1HN80t20FVVT,7-10K,102000,"['1-3年', '大专']"
117,成都,HRBP,本科,HRBP Lead,e6e5ccc111bfb10b1HJz3dW_EVtX,25-35K·16薪,480000,"['5-10年', '本科']"
118,成都,HRBP,本科,HRBP（营销+中台）,cfc58aea1a8c29371Hd_3tq4E1JQ,10-15K·14薪,175000,"['5-10年', '本科']"
119,成都,HRBP,本科,HRBP,e5a101e6df94ab4a1HZ-3tW4EFJQ,7-10K·13薪,110500,"['1-3年', '本科']"
120,成都,HRBP,本科,HRBP（偏营销）,7ef072e1b349fafe1Hx70ty8F1dQ,8-13K·13薪,136500,"['5-10年', '本科']"
121,成都,HRBP,本科,HRBP,c80c45548ff9b82f1XJ939u1ElZQ,11-20K·14薪,217000,"['3-5年', '本科']"
122,成都,HRBP,本科,hrbp,4abe364e9cedcf2a1HBy3dS8EVRQ,9-14K·13薪,149500,"['3-5年', '本科']"
123,成都,HRBP,本科,HRBP (MJ053399),f30ad933d5a3db861HN-2Nq5GVJT,7-12K·14薪,133000,"['1-3年', '本科']"
124,成都,HRBP,本科,HRBP,6d65038cda18f56e1X1509W6GVtW,7-12K,114000,"['1-3年', '本科']"
125,成都,HRBP,本科,HRBP实习生,7a23edf3f327444f1H163tq0FFRQ,150-200元/天,43750,"['5天/周', '6个月', '本科']"
