Unnamed: 0,城市,职位类型,学历要求,岗位名称,地址,薪资,年薪,经验不限,,
367,长沙,其他后端开发,大专,pb开发工程师,7b2f5a6d84ec6eb11Xxy2dm5ElpU,9-14K,138000,5-10年,,
368,长沙,其他后端开发,本科,初级java工程师,4adb4a58325b132c1nR_09y8GVBR,6-8K,84000,经验不限,,
369,长沙,其他后端开发,本科,游戏服务器,efe34d4fa6e731ab1nV609u1F1BU,15-22K·13薪,240500,3-5年,,
370,长沙,其他后端开发,本科,后台研发工程师,8e407138aae28bcb1XN42N65EVFV,15-25K·15薪,300000,3-5年,,
371,长沙,其他后端开发,本科,CAD二次开发工程师,b454fdffd34174d81HN_29i0FlJT,10-15K,150000,3-5年,,
372,长沙,其他后端开发,本科,ruby,c3bf7c4a3a74f47d1Xx40t-6FFtX,11-22K·13薪,214500,1-3年,,
373,长沙,其他后端开发,大专,pb软件开发工程师,0a9bc67150c5601a1Xx72dS_FVFS,9-12K,126000,1-3年,,
374,长沙,其他后端开发,大专,it工程师,01ad70be6974a9051Xx60t20GVpW,3-4K,42000,经验不限,,
375,长沙,其他后端开发,大专,游戏后端开发,6532d342842a60a91XZ80tS0FlZS,9-14K,138000,1-3年,,
376,长沙,其他后端开发,学历不限,传奇研发工程师,639ff12caaaf35601Hdz3du4F1ZX,15-20K,210000,1-3年,,
377,长沙,其他后端开发,本科,SAP开发工程师,c3244d7cdd9f3f6c1Hd60tu8FFJR,10-15K·15薪,187500,3-5年,,
378,长沙,其他后端开发,硕士,新能源 软件开发工程师,b2e0ef1eee780fce1XV82N24FFJQ,13-18K,186000,经验不限,,
379,长沙,其他后端开发,本科,中央研究院研发工程师,e6f7f32f2027aa691Hd62d-1E1RW,20-21K,246000,经验不限,,
380,长沙,其他后端开发,本科,CY24-后端开发工程师-OB-长沙,0d7897f38054107a1HF63921GVpQ,10-15K·15薪,187500,经验不限,,
381,长沙,其他后端开发,本科,JAVA开发工程师,f93471e3f60ff29c1nV63tm1FVVU,9-14K,138000,3-5年,,
382,长沙,前端开发工程师,本科,前端工程师,f445d78b2131530a1HF53tm6F1FQ,12-15K,162000,3-5年,,
383,长沙,前端开发工程师,本科,高级前端开发工程师（TL）,86549bf867e6ee7d1HJ53dS1GVdW,25-30K·14薪,385000,5-10年,,
384,长沙,前端开发工程师,大专,前端工程师,200c85f99fa4dedc1HJz2N24GVRZ,8-12K·13薪,130000,5-10年,,
385,长沙,前端开发工程师,本科,前端开发工程师,63f98f54e0a0c15e1HN-3d2_GVFV,10-11K,126000,3-5年,,
386,长沙,前端开发工程师,本科,前端开发工程师,7f9d2147d53d358a1X153tu_EVNZ,8-12K,120000,3-5年,,
387,长沙,前端开发工程师,大专,前端开发,3b1e79c06fa204f31H1639i0EVtQ,8-11K,114000,3-5年,,
388,长沙,前端开发工程师,大专,前端开发工程师,0d893def0352ec271HZ829u-FlBS,6-10K,96000,3-5年,,
389,长沙,前端开发工程师,本科,前端开发（双休/有餐补）,924ac0d2764bc92d1HR72NS5E1tS,11-14K,150000,5-10年,,
390,长沙,前端开发工程师,本科,前端开发（六险一金+双休）,e2ebaa97c60bf3fe1HN_2Ny9ElRT,7-12K·13薪,123500,1-3年,,
391,长沙,前端开发工程师,大专,前端开发工程师,dbdfd12a8edbac381HJ72dS5GFNX,10-12K,132000,3-5年,,
392,长沙,前端开发工程师,本科,前端开发工程师,521be04237cceb0c1HN629y5ElNW,10-15K·13薪,162500,3-5年,,
393,长沙,前端开发工程师,本科,【长沙】前端开发工程师,34e1d3bc105d8eb31HJz3Nu6E1JU,15-25K·14薪,280000,1-3年,,
394,长沙,前端开发工程师,本科,高级前端开发,94f1b87756b20f251HB739W4EltY,8-13K,126000,5-10年,,
395,长沙,前端开发工程师,大专,web前端,3919d7ab9ff4d7941XF53N-8E1s~,7-10K,102000,3-5年,,
396,长沙,前端开发工程师,本科,前端开发工程师,6452df7a1db7915d1HN42Ny0F1RU,8-12K,120000,1-3年,,
397,长沙,前端开发工程师,本科,高级前端工程师,6927f96df32a22181Xx83NW7E1VR,13-18K·13薪,201500,1-3年,,
398,长沙,前端开发工程师,学历不限,php中级开发工程师,f5b8d0730e7f2bac1HJy09W8FFdS,5-7K,72000,1-3年,,
399,长沙,前端开发工程师,大专,前端开发工程师,9a1134e1c534d12c1HFy2d6-E1VX,9-13K,132000,3-5年,,
400,长沙,前端开发工程师,学历不限,前端实习生,2d9ce8e85919fda81HF62tq0ElRV,2-3K,30000,经验不限,,
401,长沙,前端开发工程师,本科,前端实习生,98d1c58db77590921HBz39y7FlBV,200-210元/天,51250,3天/周,, '本科']
402,长沙,前端开发工程师,大专,前端开发（游戏）,87e42b2ce6a173321HF_29S-GVBQ,8-13K,126000,1-3年,,
403,长沙,前端开发工程师,大专,资深前端开发工程师,2256fa53d3bce50b1HJz3dq-F1RV,10-15K,150000,5-10年,,
404,长沙,前端开发工程师,本科,前端工程师,5a0b62c972c206911HN-0ti_FFRR,10-15K,150000,3-5年,,
405,长沙,前端开发工程师,本科,中级web前端工程师,0cbd4ac501f57d661HJz3tS_E1VY,6-10K,96000,1-3年,,
406,长沙,前端开发工程师,本科,前端开发工程师,21a1929fbf34f6581Xxy3tq_FlRU,6-8K,84000,经验不限,,
407,长沙,前端开发工程师,本科,Web前端工程师,a21b0340b6fc2adb1nJ_3dy6GVc~,8-11K,114000,3-5年,,
408,长沙,前端开发工程师,本科,中级前端工程师,bd8dcb078f776d631HB43d25GFdQ,12-15K,162000,3-5年,,
409,长沙,前端开发工程师,本科,React前端组长(有英语口语要求),b44724cfa5e753901HJ63NW9FVJU,18-26K·13薪,286000,5-10年,,
410,长沙,前端开发工程师,本科,web前端,9405a4d2b7d1b3f31nx52Nu-EFU~,9-12K,126000,5-10年,,
411,长沙,前端开发工程师,本科,前端工程师,ca28a2d3d2d3821e1HN829i_F1FT,9-14K,138000,3-5年,,
412,长沙,Android,本科,高级flutter工程师,e70c299e34da35371XF429S-FVFQ,10-15K,150000,5-10年,,
413,长沙,Android,本科,安卓应用开发工程师,4eebaee76b4c6d8e1HRy2N60FlRW,11-19K·15薪,225000,3-5年,,
414,长沙,Android,学历不限,Android开发,b5477b074a9ef5421nJz39u-FVpY,8-13K,126000,3-5年,,
415,长沙,Android,大专,Android 实习生（人才储备）,d0b4d99aabb2c4ab0HN93t24GFM~,3-5K,48000,1年以内,,
416,长沙,Android,大专,android前端开发工程师,55cbadbc44f861c51HBz3tm8EVFS,10-15K,150000,3-5年,,
417,长沙,Android,本科,高级Android开发工程师,69e9fb47d18dd89c1X1-2N-7F1ZR,10-15K,150000,5-10年,,
418,长沙,Android,大专,android高级工程师,6f0352358e07f75f1HF63ti0EFtS,10-11K,126000,3-5年,,
419,长沙,Android,本科,客户端开发工程师 - 长沙,f50d10d0e066d6a81X193966EVJR,12-20K,192000,3-5年,,
420,长沙,Android,大专,安卓开发工程师,c77bd799bcba1a6a03N7292_Flo~,9-14K,138000,3-5年,,
421,长沙,Android,大专,高级安卓开发工程师,31769001a1d9a16933F739u0GVU~,10-14K,144000,5-10年,,
422,长沙,Android,大专,Android开发工程师,7ae4270c51355e031nJ60tS_FFVS,5-8K,78000,1-3年,,
423,长沙,Android,本科,Android开发工程师,3456698001d46a991nx_3t-8FFpV,7-12K,114000,经验不限,,
424,长沙,Android,大专,安卓开发工程师,20cb122f40badd861HB62t66EVVW,7-8K,90000,1-3年,,
425,长沙,Android,本科,资深android开发工程师,899b86a378ad0c341X193ti-GVdX,15-26K,246000,5-10年,,
426,长沙,Android,本科,android开发工程师(中高级),daa1fc263eeb13c41HJy3di9E1NS,8-13K,126000,3-5年,,
427,长沙,Android,本科,安卓原生APP开发工程师,d6bb1a9dc8bd32491HZ40t69F1tS,10-14K,144000,5-10年,,
428,长沙,Android,本科,flutter开发工程师,33bfc1053ab7c7d61HB93d6-FlFU,7-12K,114000,5-10年,,
429,长沙,Android,本科,Android开发工程师+双休+五险一金,e6072070873935991nZy2Nm-E1VW,14-18K·14薪,224000,3-5年,,
430,长沙,Android,大专,安卓前端工程师,1a97e210ac324dec1X173di0E1RU,8-10K,108000,1-3年,,
431,长沙,Android,大专,Android,de64c816b25185a91Xdz3t27EFpS,10-15K,150000,3-5年,,
432,长沙,Android,本科,初级Android系统开发工程师,f35fed3ae4e5acb11HV62dS_FFRR,5-10K,90000,经验不限,,
433,长沙,Android,本科,framework工程师（五险一金+双休+包餐）,1daa14bf05a7b2ec1HJ_0t-1ElVZ,16-26K,252000,3-5年,,
434,长沙,Android,大专,安卓开发工程师,38e3171756cfc8381Hd629q1EFtS,12-16K·14薪,196000,3-5年,,
435,长沙,Android,本科,android软件工程师,4d3d29235f7f27451XB_2dm0E1tW,10-15K,150000,1-3年,,
436,长沙,Android,本科,Flutter开发实习生,38a921a71c70fdd91Hd93dW_E1tY,150-200元/天,43750,5天/周,, '本科']
437,长沙,Android,本科,android开发工程师,4d455ef46bfa2f011Hx829S-GVZS,10-13K,138000,1-3年,,
438,长沙,Android,本科,Android高级开发工程师,5908668cd8233c281Hd62tS0F1dV,11-16K,162000,5-10年,,
439,长沙,Android,本科,flutter开发工程师,5c247fc98c5a0d1d1HB40tS0ElJQ,9-14K,138000,3-5年,,
440,长沙,Android,硕士,研发工程师实习生,84b06ad92594f0931HJ829m8EVBU,150-200元/天,43750,5天/周,, '硕士']
441,长沙,Android,本科,flutter工程师,5e093d4cfc7563f01HBy09u8FFJU,10-14K,144000,1-3年,,
442,长沙,iOS,本科,ios客户端高级开发,46736394e9c7496f1X1y3965Elo~,5-8K,78000,1-3年,,
443,长沙,iOS,大专,高级ios开发工程师,7ad42bb7ce382ecf1HB72dq0F1pZ,10-15K,150000,3-5年,,
444,长沙,iOS,学历不限,高级ios开发工程师,ab87913e44b8a4ee1Xdz0ti9FlVX,8-13K·13薪,136500,3-5年,,
445,长沙,iOS,本科,客户端开发工程师,654a73aed83a5dc71HR43dy1EFpW,12-20K,192000,1-3年,,
446,长沙,iOS,本科,ios开发实习生,427cc15c418c121b1HN92di0EVRY,5-8K,78000,经验不限,,
447,长沙,iOS,本科,IOS工程师（中级）+五险一金+双休,be43eb3c50b958341HZ_29W-FFtV,15-20K,210000,5-10年,,
448,长沙,iOS,本科,Flutter开发工程师,4398709c76695f651Xd-39y1FFtU,10-15K,150000,3-5年,,
449,长沙,iOS,本科,ios前端工程师,228b36523e0279241HRy39q8F1tX,10-15K,150000,3-5年,,
450,长沙,iOS,本科,iOS高级工程师,58b30616ea0515331nV43Nm-F1RQ,15-20K·16薪,280000,5-10年,,
451,长沙,iOS,大专,苹果工程师,8941a799afd8263d1HZ42dW9FlNZ,8-12K·13薪,130000,3-5年,,
452,长沙,iOS,大专,ios开发工程师,c6af47b341f016b91XFz3d-7FVRQ,5-10K,90000,1-3年,,
453,长沙,iOS,本科,iOS,72e8563927d157751n1y2dq8ElA~,10-11K,126000,1年以内,,
454,长沙,iOS,本科,iOS,b7b6d3118d25734d1n1y2N2-FFM~,6-10K,96000,3-5年,,
455,长沙,iOS,本科,资深ios开发工程师,acd8b2bb31c422a51HV42NS8E1VZ,15-20K,210000,3-5年,,
456,长沙,iOS,本科,ios工程师,35f0717ee6a5dc171HR42tW5ElNZ,10-15K,150000,3-5年,,
457,长沙,iOS,本科,中高级ios开发工程师,78e88060758a9d9e1Xx70tS7E1VQ,15-30K·16薪,360000,5-10年,,
458,长沙,iOS,本科,高级ios开发工程师,9e38980f22b832c81HF839m_E1JU,15-24K,234000,3-5年,,
459,长沙,iOS,大专,ios开发工程师,e8b76ee4df58df8a1nJ60tS_F1BV,7-12K,114000,1-3年,,
460,长沙,iOS,大专,技术支持,c974c917a8a120e61Xx42Ni4FVpQ,10-15K,150000,3-5年,,
461,长沙,iOS,本科,IOS开发工程师,f5501a906dbed06a03B5396_Flo~,7-12K·14薪,133000,3-5年,,
462,长沙,iOS,本科,IOS开发工程师,043b0ebeeccaad7a1XZ439W6GFpS,8-12K·13薪,130000,经验不限,,
463,长沙,iOS,学历不限,语聊电竞社交IOS开发,e22b1ed0e0bdf1751XZ42Ni7ElRX,12-24K·13薪,234000,经验不限,,
464,长沙,iOS,大专,高级ios开发工程师,e7e38face81684431HN529m9GVBV,10-11K,126000,3-5年,,
465,长沙,iOS,本科,IOS端开发工程师,b329e54a7040a7531Xxz09y-GVZZ,11-20K,186000,3-5年,,
466,长沙,iOS,本科,移动端开发工程师(IOS),d89d839e8a52c6001HJ_0t25E1BZ,15-25K·13薪,260000,5-10年,,
467,长沙,iOS,本科,iOS,c99a03dae3a0576403x839m0ElE~,5-6K,66000,3-5年,,
468,长沙,iOS,大专,ios开发工程师,82317ba889afef261X172Nm6GVFZ,8-10K,108000,1-3年,,
469,长沙,iOS,本科,IOS工程师,db603c796c64a33c1HZ42ty1Elo~,8-12K,120000,3-5年,,
470,长沙,iOS,本科,资深ios开发工程师,7c65d8300ed7f1ed1X1y09S6FlpY,11-22K,198000,5-10年,,
471,长沙,iOS,本科,ios软件工程师,35874aebdc4e02871Hdz2di-F1ZZ,8-12K,120000,1-3年,,
472,长沙,U3D,学历不限,小游戏客户端（Unity方向）,043ba81ad9c45b7e1HN82di7E1tY,10-15K,150000,经验不限,,
473,长沙,U3D,本科,U3D,e12ef6b56e1b2b001XZ53t21EFNY,10-15K,150000,3-5年,,
474,长沙,U3D,本科,UNITY高级软件工程师,d17ccbe48c113d1e1X1z3dW0EVRR,12-15K,162000,3-5年,,
475,长沙,U3D,大专,unity游戏开发工程师,78771956e877cb651HV-29S0EVJT,11-22K,198000,经验不限,,
476,长沙,U3D,本科,unity研发工程师,c0d517b3bcd61bea1HBy0964EFdW,10-15K,150000,3-5年,,
477,长沙,U3D,大专,U3D,b154eedceacf21491XB42dW0E1pR,11-18K·14薪,203000,3-5年,,
478,长沙,U3D,大专,游戏开发工程师,5d447240497e51211Hd40tS1GFpX,3-4K,42000,1-3年,,
479,长沙,U3D,本科,Unity开发工程师 (初中级),0ac35cd93f1cf9381HFy3dy5FVBT,7-10K,102000,1-3年,,
480,长沙,U3D,本科,U3D,1680ac7e172bf8730HZz09i7F1Y~,5-6K,66000,在校/应届,,
481,长沙,U3D,大专,游戏开发工程师,3c71ec5d4640c3af1n1_2t64EFRY,9-13K,132000,1年以内,,
482,长沙,U3D,大专,程序工程师,b842a156b57ab9ac1HN_09y-GVRV,10-15K,150000,5-10年,,
483,长沙,U3D,硕士,Unity 3D 开发工程师,96d4d485930440861HB-0tu-ElNZ,10-13K,138000,经验不限,,
484,长沙,U3D,大专,UNITY初级工程师,0a9d626bb2996f621nV939i4FVJW,3-4K,42000,经验不限,,
485,长沙,U3D,本科,U3D,bc2f449e8162c4041XN43dW4GVdY,10-15K,150000,1-3年,,
486,长沙,U3D,大专,高级U3D开发工程师,a2855369fd5451621HBy3tS0GVtZ,12-20K,192000,3-5年,,
487,长沙,U3D,大专,VR仿真工程师,03a9f130a4d489b11nJ52Ni_EFJT,6-11K,102000,3-5年,,
488,长沙,U3D,大专,unity开发工程师,604c2350acb579641XF-39i8E1dX,6-10K·13薪,104000,经验不限,,
489,长沙,U3D,本科,U3D开发工程师（双休+五险一金）,3d8849d87c63e0531HB93Nq5EFVX,11-20K,186000,3-5年,,
490,长沙,U3D,本科,Unity3D程序,63d197c6d121aaf00nN73tq0FA~~,5-10K,90000,经验不限,,
491,长沙,U3D,本科,游戏开发,6779023c6ac6b1951HFy39m-FVtU,12-18K·13薪,195000,3-5年,,
492,长沙,U3D,本科,U3d主程,3448e72abd3b06d83nF63d-6FFs~,18-35K·13薪,344500,10年以上,,
493,长沙,U3D,大专,Unity小游戏前端工程师,e5ec6ad21d5fbbca1HN409q-GFpV,8-12K,120000,1-3年,,
494,长沙,U3D,大专,VR（AR）开发工程师,c969486a56a64dea0HR709W1FlQ~,5-10K,90000,3-5年,,
495,长沙,U3D,本科,vr软件工程师,fc57874f85e372521X172Ni8E1ZR,10-15K,150000,3-5年,,
496,长沙,U3D,大专,Unity开发工程师,97935c7dba81862f1XR_2Ni7E1RT,10-15K,150000,1-3年,,
497,长沙,U3D,本科,Unity3D元宇宙开发工程师,0c063847337bda351HB_3tW6GFtR,15-24K,234000,3-5年,,
498,长沙,U3D,大专,Unity开发工程师,331b4c07b6248ab81XZ4396-FlpX,6-11K,102000,1-3年,,
499,长沙,U3D,本科,U3D开发工程师,b2d6e94cf21f6a6b1n1z3dq6E1pZ,11-16K,162000,3-5年,,
500,长沙,U3D,本科,游戏开发工程师,bac95af801c59b351HB439S6GFM~,10-15K,150000,3-5年,,
501,长沙,U3D,大专,高级u3d开发工程师,211fb547e70d210b1HV82d-6E1BS,8-13K,126000,3-5年,,
502,长沙,UE4,学历不限,ue地编实习,194516053437eb2a1HZ90tS_GVpT,100-150元/天,31250,7天/周,, '学历不限']
503,长沙,UE4,本科,UE中高级美术,28e5d63303d051271HZz2tq8FVdZ,10-15K·13薪,162500,3-5年,,
504,长沙,UE4,大专,UE5开发工程师,c464da083406c1461HR43N68EFBT,13-26K,234000,经验不限,,
505,长沙,UE4,大专,智慧城市美术,fae7585fdf0377361XN509-4EVNW,10-15K·13薪,162500,1-3年,,
506,长沙,UE4,大专,ue4美术,aa43696c6ee740c01HJy2960GFdQ,10-15K,150000,3-5年,,
507,长沙,UE4,学历不限,UE特效师,472307179e46e2371XJy2N21FVNZ,7-12K,114000,1-3年,,
508,长沙,UE4,大专,ue地编实习生,ec7f76468612295e1HZ729S1FlNT,100-150元/天,31250,5天/周,, '大专']
509,长沙,UE4,大专,UE4主管,b6ce211dae76615d1Xd60t60FVJT,7-10K,102000,经验不限,,
510,长沙,UE4,本科,UE4开发工程师,73fdf8ba38e1ffe21HJ63Ni5EVNZ,14-20K·13薪,221000,3-5年,,
511,长沙,UE4,本科,UE4开发（偏美术方向）,d67640f0f909a1af1XBy29u5EVBU,15-30K,270000,经验不限,,
512,长沙,UE4,本科,场景美术,e3b6a92d4d10310d1HJ639i9ElVY,6-11K,102000,经验不限,,
513,长沙,UE4,大专,UE4/UE5特效师,267772237e7a38d71XV93d24FVpR,15-20K,210000,3-5年,,
514,长沙,UE4,学历不限,UE4美术,5f758e709c4617951XJ83N-4FVdU,10-15K,150000,3-5年,,
515,长沙,UE4,本科,UE4开发工程师,1c57c1c1319393d01nN-2Nu6EFRX,15-30K,270000,3-5年,,
516,长沙,UE4,学历不限,UE4 初级/中级地编,7f2a6789cc38b6a51XZ72dq7GFFT,6-11K,102000,经验不限,,
517,长沙,UE4,本科,UE4/UE5开发工程师,a7ed9ff4cad069741HV829q6ElBQ,10-15K,150000,1-3年,,
518,长沙,UE4,本科,数字孪生高级工程师,2cf6b48ec261edd21HF629q-GVtY,15-25K,240000,1-3年,,
519,长沙,UE4,本科,C++游戏开发方向（兼职讲师）,656d02b9c0c1a8c11Hd52ty7FVVS,450-500元/时,950000,1-3年,,
520,长沙,UE4,大专,ue4初级工程师,312717f8dd0a39691HFy2d25FFNS,8-11K,114000,1-3年,,
521,长沙,UE4,本科,UE4引擎开发工程师,cea472627ce589d91XV93Nu7ElFT,10-15K,150000,3-5年,,
522,长沙,UE4,学历不限,UE美术,3cdd3354a1acd4191HFy2dy5FlFV,7-12K,114000,1-3年,,
523,长沙,UE4,大专,游戏场景,b1cf71bcd164064e1HN729-1GFtU,9-14K,138000,3-5年,,
524,长沙,UE4,大专,ue4工程师,a9abcf48ff73777e1HR93t25FlBY,6-11K·13薪,110500,1-3年,,
525,长沙,UE4,学历不限,VP虚拟拍摄—TD（软件开发方向）,b8fdb82ce89b18bc1HF62Ny_GFZT,20-25K·14薪,315000,5-10年,,
526,长沙,UE4,本科,虚幻引擎工程师,bef35c08d9d04c471X173dW0FFtV,6-10K,96000,1-3年,,
527,长沙,UE4,大专,UE5设计师,7b12921c848480371HJ639W5FlRX,6-7K,78000,1-3年,,
528,长沙,UE4,本科,UE5引擎美术,12fe325a395ee3921HB62t-1E1FY,5-10K,90000,经验不限,,
529,长沙,UE4,大专,ue4美术师,681ec937634a021d1HZ62N20FFRX,8-13K,126000,1-3年,,
530,长沙,UE4,本科,UE开发工程师（初级）,d5188a83541f2dd31XB53dm4E1ZU,5-7K·13薪,78000,1年以内,,
531,长沙,UE4,本科,UE4角色技美,21561eab833b858f1n1z2dy0FFpW,15-18K,198000,3-5年,,
532,长沙,Cocos,大专,研发工程师,ddc2ecae547c78fc1HB609i-E1tS,7-12K,114000,1-3年,,
533,长沙,Cocos,本科,cocoscreator工程师,a30e60cb472470cc1HFy39m_E1pX,11-18K,174000,经验不限,,
534,长沙,Cocos,学历不限,棋牌开发技术合伙人,de1c226f4b35fcf31XV63ty-ElBW,15-30K,270000,经验不限,,
535,长沙,Cocos,大专,游戏前端开发工程师,fbc842365bfccaad0HV52Nq8FFU~,15-22K,222000,1-3年,,
536,长沙,Cocos,学历不限,CocosCreator小游戏开发,6f2a14ea65afceaa3nd92dm6GVU~,10-15K,150000,1-3年,,
537,长沙,Cocos,学历不限,客户端开发工程师,2fd885b0a841fff41nN82d-8FFVY,9-14K,138000,3-5年,,
538,长沙,Cocos,大专,小游戏主程,84de0fbb15729b5c1HVy2Ny6FVZR,15-25K,240000,3-5年,,
539,长沙,Cocos,本科,COCOS2DX,2c2c4ffc73d254251nV90tW4GVJS,7-12K,114000,1-3年,,
540,长沙,Cocos,学历不限,Cocos2d游戏开发,726fd9e847bf83db1HR_2NS4ElpR,8-12K,120000,1-3年,,
541,长沙,Cocos,本科,CocosCreator游戏开发工程师,1c72b354ba6782511XZy0tS8FVtV,12-18K·13薪,195000,3-5年,,
542,长沙,Cocos,大专,cocos游戏开发,6c5181d188aaa0f71HF-09-8E1RS,8-12K,120000,3-5年,,
543,长沙,Cocos,学历不限,传奇技术开发,b6ebae816846dae21HF50t25E1RW,550-600元/天,143750,1-3年,,
544,长沙,Cocos,大专,cocos开发实习生,ff1f296c89c03e511HF429i5FlVY,4-6K,60000,1-3年,,
545,长沙,Cocos,本科,cocos游戏开发工程师,e48bd3e3c6c8c1221XJ93N65E1FW,9-14K,138000,1-3年,,
546,长沙,Cocos,本科,游戏客户端开发工程师,ad2ba787d03a6f2f1XNz2Nq9EFRV,12-18K,180000,1-3年,,
547,长沙,Cocos,大专,cocos游戏开发工程师,6947330ca80bb0541XZ43Nq_ElVV,10-15K·13薪,162500,1-3年,,
548,长沙,Cocos,本科,高级cocos creator开发工程师,e9a296ad2d25f2dd1HZ539W4E1RT,15-20K·13薪,227500,3-5年,,
549,长沙,Cocos,大专,cocos游戏开发工程师,da24701929e61ee51X173Nu7FVZT,8-12K,120000,经验不限,,
550,长沙,Cocos,大专,游戏开发,652238db615b67011HB829u9E1dZ,4-5K·14薪,63000,1-3年,,
551,长沙,Cocos,学历不限,棋牌前端工程师,cf5f0fbb66e72aa21HV_2tq4E1NT,9-14K,138000,5-10年,,
552,长沙,Cocos,大专,CocosCreator小游戏开发,6d46bd5c02eb7d5d1HB63di6EFFY,5-10K,90000,1-3年,,
553,长沙,Cocos,本科,Cocos,c0e3613f4d10e6c91HV43tS0E1NY,10-15K,150000,1-3年,,
554,长沙,Cocos,大专,小游戏开发工程师,9295f88244695cf81XZ52di6FFdZ,8-13K,126000,1-3年,,
555,长沙,Cocos,学历不限,兼职cocos游戏开发,ce14ac7468deb4a01HFy39u5FFZW,12-14K,156000,5-10年,,
556,长沙,Cocos,大专,cocos游戏开发,594563bbf61ed8241HZ80tm9EFtT,10-12K,132000,1-3年,,
557,长沙,Cocos,本科,cocos creator客户端程序,00f76f703f218df51XB_3ty0FlJY,6-11K·13薪,110500,经验不限,,
558,长沙,Cocos,大专,"小游戏研发Cocos,Create,JS，微信小游戏",429822898137fa811nN42NS1FFY~,6-12K,108000,1-3年,,
559,长沙,Cocos,大专,后端开发,3f9c80fb42315aec1XB92d-1FVpX,13-20K,198000,3-5年,,
560,长沙,Cocos,本科,cocoscreator游戏开发工程师,343fca5ff497e8191XNz09y6EVVU,12-20K,192000,1-3年,,
561,长沙,Cocos,大专,高级Cocos Creator开发工程师,8d11d1db3dbd96791HZz3ti0F1BT,13-17K,180000,3-5年,,
0,贵阳,Java,学历不限,Java,984f3ace921cf0fb1XV739q4EFo~,10-15K,150000,3-5年,,
1,贵阳,Java,本科,对日软件开发工程师（驻日本）,1eed190898ef1a881HF739y8FldT,14-28K,252000,经验不限,,
